setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A0318,NZDUSD,2024-12-23T16:00:00+00:00,2024-12-24T21:00:00+00:00,2024-12-26T12:00:00+00:00,NY,bullish,BOS BOS,proximal,0.56311,0.56123,0.56596,,1.93,,sl,0.56311,0.0,-1.0,-1.0,0.0,True,,1.495,-0.383,16,-1,-1,37,discount,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-20T03:00:00+00:00,BOS,BOS,True,False,0.42,1.41,1.41,marginal,1.299,0.601,16.718,0.000831,False,,,,,False,16,bullish,with_trend,2024-12-23T15:00:00+00:00,1,2024-12-20T06:00:00+00:00,LONG,aligned,38.9,False,1,fresh,Asia,Other,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0319,NZDUSD,2024-12-30T06:00:00+00:00,2024-12-30T14:00:00+00:00,2024-12-31T11:00:00+00:00,Asia,bullish,BOS BOS,proximal,0.5635,0.56186,0.56537,0.56592,1.51,1.95,sl,0.56186,-1.0,-1.0,-1.0,-250.0,True,,0.86,-0.927,21,-1,-1,9,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-12-27T21:00:00+00:00,BOS,BOS,True,True,0.55,1.06,1.06,marginal,0.958,0.559,2.236,0.000876,False,,,,,False,6,bullish,with_trend,2024-12-30T05:00:00+00:00,1,2024-12-30T02:00:00+00:00,LONG,counter,51.3,False,2,fresh,Other,NY,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0320,NZDUSD,2025-01-06T15:00:00+00:00,2025-01-06T16:00:00+00:00,2025-01-07T05:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.5643,0.56261,0.56632,,1.57,,tp1,0.56632,1.195,1.57,0.0,298.75,True,,1.568,-0.84,11,11,-1,6,premium,0.0,False,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2025-01-06T09:00:00+00:00,CHoCH,CHoCH,True,False,1.56,2.94,1.96,solid,0.595,1.746,0.983,0.001495,False,,,,,False,15,bearish,against_trend,2025-01-06T14:00:00+00:00,1,2025-01-06T10:00:00+00:00,LONG,counter,58.5,False,0,fresh,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0321,NZDUSD,2025-01-08T12:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.56311,0.5646599999999999,0.56135,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,discount,0.0,False,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-08T05:00:00+00:00,CHoCH,CHoCH,True,False,2.35,1.55,1.04,marginal,0.833,0.4,1.31,0.000901,False,,,,,False,12,bullish,against_trend,2025-01-08T11:00:00+00:00,1,2025-01-08T10:00:00+00:00,SHORT,counter,44.4,False,0,fresh,Asia,London,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0322,NZDUSD,2025-01-09T08:00:00+00:00,2025-01-09T09:00:00+00:00,2025-01-10T09:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.55951,0.5608099999999999,0.55764,,2.08,,tp1,0.55764,1.438,2.08,3.654,359.5,True,,1.454,-0.6,24,24,-1,3,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-09T05:00:00+00:00,BOS,Confirm,False,False,1.33,1.81,1.81,solid,0.598,,7.048,0.000836,False,,,,,False,8,bearish,with_trend,2025-01-09T07:00:00+00:00,1,2025-01-09T07:00:00+00:00,SHORT,counter,16.6,False,1,no_fvg,Asia,London,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0323,NZDUSD,2025-01-10T14:00:00+00:00,2025-01-13T21:00:00+00:00,2025-01-13T22:00:00+00:00,NY,bearish,Confirmation BOS,proximal,0.55798,0.5595199999999999,0.55426,,3.26,,sl,0.5595199999999999,-1.0,-1.0,-1.0,-250.0,True,,0.942,-0.182,1,-1,-1,2,premium,0.0,,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-01-10T12:00:00+00:00,BOS,Confirm,False,True,1.63,3.05,3.05,strong,0.756,,3.554,0.000979,False,,,,,False,14,bearish,with_trend,2025-01-10T13:00:00+00:00,1,2025-01-10T13:00:00+00:00,SHORT,aligned,61.7,False,1,no_fvg,London,Other,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0324,NZDUSD,2025-01-10T15:00:00+00:00,2025-01-13T21:00:00+00:00,2025-01-13T22:00:00+00:00,NY,bearish,BOS BOS,proximal,0.55785,0.55918,0.55426,,3.86,,sl,0.55918,-1.0,-1.0,-1.0,-250.0,True,,0.992,-0.308,1,-1,-1,4,premium,0.0,,7.0,3.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-01-10T11:00:00+00:00,BOS,BOS,True,True,0.52,2.75,2.75,strong,0.488,0.874,0.939,0.001086,False,,,,,False,15,bearish,with_trend,2025-01-10T14:00:00+00:00,1,2025-01-10T12:00:00+00:00,SHORT,aligned,59.5,False,3,fresh,London,Other,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0325,NZDUSD,2025-01-15T14:00:00+00:00,2025-01-15T16:00:00+00:00,2025-01-16T00:00:00+00:00,NY,bullish,BOS BOS,proximal,0.56103,0.5591700000000001,0.56324,,1.51,,tp1,0.56324,1.188,1.51,0.0,297.0,True,,1.194,-0.495,8,8,-1,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-01-15T12:00:00+00:00,BOS,BOS,False,False,1.79,3.7,3.7,strong,0.909,,2.486,0.001166,False,,,,,False,14,bullish,with_trend,2025-01-15T13:00:00+00:00,1,2025-01-15T13:00:00+00:00,LONG,aligned,40.2,False,3,no_fvg,London,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0326,NZDUSD,2025-01-15T14:00:00+00:00,2025-01-15T16:00:00+00:00,2025-01-16T00:00:00+00:00,NY,bullish,BOS BOS,proximal,0.56065,0.5589000000000001,0.56307,,1.79,,tp1,0.56307,1.383,1.79,0.0,345.75,True,,1.486,-0.309,8,8,-1,9,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-01-15T05:00:00+00:00,BOS,BOS,False,False,0.93,1.41,1.41,marginal,0.814,,1.132,0.001166,False,,,,,False,14,bullish,with_trend,2025-01-15T13:00:00+00:00,1,2025-01-15T07:00:00+00:00,LONG,aligned,34.6,False,2,fresh,Asia,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0327,NZDUSD,2025-01-17T14:00:00+00:00,2025-01-17T15:00:00+00:00,2025-01-17T15:00:00+00:00,NY,bearish,Confirmation BOS,proximal,0.55931,0.56094,0.55716,0.55467,1.75,3.77,sl,0.56094,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,6,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-17T08:00:00+00:00,BOS,Confirm,True,False,0.78,1.19,1.19,marginal,0.927,0.804,3.829,0.000896,False,,,,,False,14,bearish,with_trend,2025-01-17T13:00:00+00:00,1,2025-01-17T13:00:00+00:00,SHORT,counter,27.0,False,1,fresh,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0328,NZDUSD,2025-01-20T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.56095,0.55889,0.56412,,1.91,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-20T09:00:00+00:00,BOS,BOS,False,False,2.84,4.03,4.03,strong,0.975,,1.949,0.001293,False,,,,,False,14,bullish,with_trend,2025-01-20T13:00:00+00:00,1,2025-01-20T13:00:00+00:00,LONG,aligned,48.2,False,5,no_fvg,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0329,NZDUSD,2025-01-23T09:00:00+00:00,2025-01-23T13:00:00+00:00,2025-01-23T16:00:00+00:00,London,bearish,BOS BOS,proximal,0.5664,0.56778,0.56487,,1.56,,sl,0.56778,-1.0,1.56,-1.0,-250.0,True,,0.572,-0.478,3,3,-1,5,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",True,h1_only,2025-01-23T04:00:00+00:00,BOS,BOS,False,False,0.75,1.6,1.6,solid,0.808,,2.257,0.000718,False,,,,,False,9,bearish,with_trend,2025-01-23T08:00:00+00:00,1,2025-01-23T08:00:00+00:00,SHORT,counter,38.7,False,2,no_fvg,Asia,NY,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0330,NZDUSD,2025-01-27T05:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,0.57097,0.5720599999999999,0.56979,,1.71,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-01-24T19:00:00+00:00,BOS,BOS,False,False,0.69,1.3,1.3,marginal,0.314,,2.858,0.000924,False,,,,,False,5,bearish,with_trend,2025-01-27T04:00:00+00:00,1,2025-01-27T00:00:00+00:00,SHORT,aligned,82.9,False,1,fresh,NY,Asia,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0331,NZDUSD,2025-02-04T15:00:00+00:00,2025-02-04T19:00:00+00:00,2025-02-05T10:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.5654,0.5691499999999999,0.56011,,1.58,,sl,0.5691499999999999,-1.0,-1.0,-1.0,-250.0,True,,0.368,-0.867,15,-1,-1,46,premium,1.0,True,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-31T17:00:00+00:00,CHoCH,CHoCH,True,False,4.45,1.53,1.02,marginal,1.984,0.733,0.807,0.001487,False,,,,,False,15,bearish,with_trend,2025-02-04T14:00:00+00:00,1,2025-02-02T23:00:00+00:00,SHORT,aligned,110.8,False,0,fresh,NY,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0332,NZDUSD,2025-02-05T08:00:00+00:00,2025-02-05T22:00:00+00:00,2025-02-05T23:00:00+00:00,London,bullish,Confirmation BOS,proximal,0.56591,0.5645300000000001,0.56793,,2.06,,tp1,0.56793,1.464,2.06,0.0,366.0,True,,2.21,-0.167,1,1,-1,4,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-05T04:00:00+00:00,BOS,Confirm,False,False,2.1,1.1,1.1,marginal,0.627,,9.016,0.000925,False,,,,,False,8,bullish,with_trend,2025-02-05T07:00:00+00:00,1,2025-02-05T06:00:00+00:00,LONG,counter,90.5,False,1,no_fvg,Asia,Other,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0333,NZDUSD,2025-02-06T06:00:00+00:00,2025-02-06T09:00:00+00:00,2025-02-06T15:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,0.56515,0.5638000000000001,0.56672,,1.65,,tp1,0.56672,1.163,1.65,0.0,290.75,True,,1.459,-0.015,6,6,-1,31,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-04T23:00:00+00:00,BOS,Confirm,False,False,0.78,1.02,1.02,marginal,0.643,,9.746,0.000856,False,,,,,False,6,bullish,with_trend,2025-02-06T05:00:00+00:00,1,2025-02-05T01:00:00+00:00,LONG,aligned,-11.7,False,1,no_fvg,Other,London,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0334,NZDUSD,2025-02-10T14:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.56771,0.56973,0.56524,,1.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,30,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-02-07T08:00:00+00:00,BOS,Confirm,False,False,0.93,1.32,1.32,marginal,1.501,,3.641,0.000813,False,,,,,False,14,bearish,with_trend,2025-02-10T13:00:00+00:00,1,2025-02-07T16:00:00+00:00,SHORT,aligned,125.9,False,1,stale,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0335,NZDUSD,2025-02-13T07:00:00+00:00,2025-02-13T19:00:00+00:00,2025-02-14T02:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.56636,0.56904,0.56293,,1.5,,sl,0.56904,-1.0,-1.0,-1.0,-250.0,True,,0.59,-0.888,7,-1,-1,89,premium,0.0,,7.0,4.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-02-07T14:00:00+00:00,BOS,Confirm,False,True,0.8,1.12,1.12,marginal,1.976,,3.111,0.000951,False,,,,,False,7,bearish,with_trend,2025-02-13T06:00:00+00:00,1,2025-02-07T16:00:00+00:00,SHORT,aligned,102.8,False,1,no_fvg,NY,NY,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0336,NZDUSD,2025-02-14T11:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.56878,0.5674100000000001,0.57047,,1.74,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-14T05:00:00+00:00,BOS,Confirm,True,False,0.6,1.01,1.01,marginal,0.645,0.113,4.278,0.000884,False,,,,,False,11,bullish,with_trend,2025-02-14T10:00:00+00:00,1,2025-02-14T08:00:00+00:00,LONG,counter,74.6,False,1,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0337,NZDUSD,2025-02-20T15:00:00+00:00,2025-02-24T14:00:00+00:00,2025-02-25T10:00:00+00:00,NY,bullish,BOS BOS,proximal,0.57321,0.57126,0.57676,,2.29,,sl,0.57126,-1.0,-1.0,-1.0,-250.0,True,,0.867,-0.959,20,-1,-1,4,premium,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-02-20T11:00:00+00:00,BOS,BOS,False,True,0.73,1.15,1.15,marginal,1.088,,2.734,0.001057,False,,,,,False,15,bullish,with_trend,2025-02-20T14:00:00+00:00,1,2025-02-20T13:00:00+00:00,LONG,counter,70.8,False,1,no_fvg,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0338,NZDUSD,2025-02-24T11:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.57528,0.5774199999999999,0.57225,0.57067,1.74,2.65,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,21,discount,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-02-21T14:00:00+00:00,BOS,BOS,False,True,0.63,1.09,1.09,marginal,1.369,,3.188,0.000979,False,,,,,False,11,bearish,with_trend,2025-02-24T10:00:00+00:00,1,2025-02-21T15:00:00+00:00,SHORT,counter,48.2,False,2,no_fvg,NY,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0339,NZDUSD,2025-02-25T05:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,0.57454,0.57585,0.57275,,1.97,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,16,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-24T13:00:00+00:00,BOS,BOS,False,False,0.66,1.85,1.85,solid,0.744,,2.071,0.000686,False,,,,,False,5,bearish,with_trend,2025-02-25T04:00:00+00:00,1,2025-02-24T14:00:00+00:00,SHORT,counter,46.7,False,1,stale,NY,Asia,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0340,NZDUSD,2025-02-25T10:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,0.57331,0.57461,0.57067,0.57028,2.93,3.37,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-25T05:00:00+00:00,BOS,Confirm,True,False,1.01,1.29,1.29,marginal,0.672,0.39,5.401,0.000744,False,,,,,False,10,bearish,with_trend,2025-02-25T09:00:00+00:00,1,2025-02-25T09:00:00+00:00,SHORT,counter,33.3,False,1,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0341,NZDUSD,2025-02-27T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.56933,0.5708799999999999,0.56719,,1.86,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-02-26T23:00:00+00:00,BOS,BOS,False,False,1.41,1.03,1.03,marginal,0.919,,1.655,0.000816,False,,,,,False,8,bearish,with_trend,2025-02-27T07:00:00+00:00,1,2025-02-27T04:00:00+00:00,SHORT,counter,34.5,False,3,fresh,Other,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0342,NZDUSD,2025-02-27T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.56804,0.5693999999999999,0.5659,,2.23,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,discount,0.0,False,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-02-27T09:00:00+00:00,CHoCH,CHoCH,False,True,6.34,2.64,1.76,solid,0.633,,0.847,0.000885,False,,,,,False,14,bullish,against_trend,2025-02-27T13:00:00+00:00,1,2025-02-27T12:00:00+00:00,SHORT,counter,29.7,False,0,no_fvg,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0343,NZDUSD,2025-03-04T15:00:00+00:00,2025-03-04T16:00:00+00:00,2025-03-04T19:00:00+00:00,NY,bullish,BOS BOS,proximal,0.5613,0.5594100000000001,0.56374,,1.64,,tp1,0.56374,1.291,1.64,6.836,322.75,True,,1.624,-0.111,3,3,-1,13,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-03-04T02:00:00+00:00,BOS,BOS,False,False,0.9,1.43,1.43,marginal,0.989,,1.697,0.001102,False,,,,,False,15,bullish,with_trend,2025-03-04T14:00:00+00:00,1,2025-03-04T13:00:00+00:00,LONG,aligned,37.1,False,1,fresh,Asia,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0344,NZDUSD,2025-03-05T12:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.56532,0.56379,0.56713,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,8,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-03-05T04:00:00+00:00,BOS,BOS,True,False,0.83,1.05,1.05,marginal,0.642,0.607,2.77,0.001137,False,,,,,False,12,bullish,with_trend,2025-03-05T11:00:00+00:00,1,2025-03-05T08:00:00+00:00,LONG,counter,65.1,False,3,fresh,Asia,London,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0345,NZDUSD,2025-03-13T07:00:00+00:00,2025-03-14T12:00:00+00:00,2025-03-14T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.57329,0.5746,0.57077,,2.77,,sl,0.5746,-1.0,-1.0,-1.0,-250.0,True,,0.511,-0.725,3,-1,-1,5,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-03-13T02:00:00+00:00,CHoCH,CHoCH,True,False,1.47,1.7,1.13,marginal,0.688,0.108,1.47,0.000741,False,,,,,False,7,bullish,against_trend,2025-03-13T06:00:00+00:00,1,2025-03-13T06:00:00+00:00,SHORT,aligned,80.7,False,0,fresh,Asia,London,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0346,NZDUSD,2025-03-14T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.57101,0.56928,0.57301,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-03-14T02:00:00+00:00,BOS,BOS,False,False,1.42,1.31,1.31,marginal,1.258,,2.678,0.000739,False,,,,,False,8,bullish,with_trend,2025-03-14T07:00:00+00:00,1,2025-03-14T07:00:00+00:00,LONG,aligned,47.4,False,1,no_fvg,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0347,NZDUSD,2025-03-19T08:00:00+00:00,2025-03-19T19:00:00+00:00,2025-03-19T21:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.5809,0.58215,0.57937,,1.8,,sl,0.58215,-1.0,-1.0,-1.0,-250.0,True,,0.728,-0.608,2,-1,-1,3,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-19T05:00:00+00:00,BOS,Confirm,True,False,1.46,3.01,3.01,strong,0.732,0.146,3.837,0.000615,False,,,,,False,8,bearish,with_trend,2025-03-19T07:00:00+00:00,1,2025-03-19T07:00:00+00:00,SHORT,counter,50.0,False,1,fresh,Asia,NY,False,False,Neither,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0348,NZDUSD,2025-03-20T10:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,0.57885,0.5806399999999999,0.5761,,1.98,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-03-20T03:00:00+00:00,BOS,Confirm,True,False,0.97,1.0,1.0,marginal,0.752,0.213,3.717,0.001316,False,,,,,False,10,bearish,with_trend,2025-03-20T09:00:00+00:00,1,2025-03-20T08:00:00+00:00,SHORT,aligned,54.6,False,1,fresh,Asia,London,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0349,NZDUSD,2025-03-20T15:00:00+00:00,2025-03-21T15:00:00+00:00,2025-03-21T18:00:00+00:00,NY,bullish,BOS BOS,proximal,0.57282,0.5710200000000001,0.57492,,1.5,,friday_flat,0.57355,0.406,1.5,0.0,101.5,True,,1.078,-0.206,3,9,-1,102,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-14T09:00:00+00:00,BOS,BOS,False,False,0.8,1.03,1.03,marginal,0.841,,3.113,0.001189,False,,,,,False,15,bearish,against_trend,2025-03-20T14:00:00+00:00,1,2025-03-14T12:00:00+00:00,LONG,aligned,5.2,False,6,fresh,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0350,NZDUSD,2025-03-21T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.57565,0.57699,0.57415,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-03-21T11:00:00+00:00,BOS,BOS,True,False,1.94,1.92,1.92,solid,0.605,0.571,1.758,0.000893,False,,,,,False,16,bearish,with_trend,2025-03-21T15:00:00+00:00,1,2025-03-21T15:00:00+00:00,SHORT,aligned,75.6,False,2,fresh,London,NY,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
